Year,Type,Date,Water Body,Species,Number,Size,Hatchery
1996,Public Fish - Stocked,10/15/1996,Chambers,Channel Catfish,"3,200",8.75,
1996,Public Fish - Stocked,10/15/1996,Crosslin Park Pond (Enid NW Park),Channel Catfish,440,8.75,JA Manning SFH - ODWC
1996,Public Fish - Stocked,10/15/1996,Enid Gov't. Springs,Channel Catfish,150,8.75,JA Manning SFH - ODWC
1996,Public Fish - Stocked,10/15/1996,Enid Meadow Lake,Channel Catfish,480,8.75,JA Manning SFH - ODWC
1996,Public Fish - Stocked,10/15/1996,Great Salt Plains,Channel Catfish,200,8.75,JA Manning SFH - ODWC
1996,Public Fish - Stocked,10/15/1996,Nanih Waiya,Channel Catfish,"5,240",8.75,JA Manning SFH - ODWC
1996,Public Fish - Stocked,10/15/1996,"Sunset Lake - Thompson Park, Guymon",Channel Catfish,"1,700",8.75,JA Manning SFH - ODWC
1996,Public Fish - Stocked,10/15/1996,Watonga,Channel Catfish,"2,200",8.75,
1996,Public Fish - Stocked,10/16/1996,Clayton Lake State Park,Channel Catfish,"3,000",8.75,JA Manning SFH - ODWC
1996,Public Fish - Stocked,10/16/1996,Coon Creek (Robbers Cave State Park),Channel Catfish,"1,360",8.75,JA Manning SFH - ODWC
1996,Public Fish - Stocked,10/17/1996,Vincent,Grass Carp,200,18,
1996,Public Fish - Stocked,10/21/1996,Cherokee WMA,Channel Catfish,400,8.75,JA Manning SFH - ODWC
1996,Public Fish - Stocked,10/21/1996,Muldrow City Lake ,Channel Catfish,600,8.75,JA Manning SFH - ODWC
1996,Public Fish - Stocked,10/25/1996,Vincent,Grass Carp,230,18,
1996,Public Fish - Stocked,10/29/1996,Etling,Rainbow Trout,"4,500",8.5,
1996,Public Fish - Stocked,10/30/1996,Watonga,Rainbow Trout,"3,500",8.5,
1996,Public Fish - Stocked,11/1/1996,Boswell State Park,Channel Catfish,240,9,JA Manning SFH - ODWC
1996,Public Fish - Stocked,11/1/1996,Lawtonka,Certified Florida Largemouth Bass,"40,000",1.75,Durant SFH - ODWC
1996,Public Fish - Stocked,11/5/1996,Optima,Channel Catfish,"32,704",4,
1996,Public Fish - Stocked,11/6/1996,Dolese Park Pond,Channel Catfish,"2,800",3.5,H B Parsons Hatchery
1996,Public Fish - Stocked,11/6/1996,Hefner,Channel Catfish,"29,200",3.5,H B Parsons Hatchery
1996,Public Fish - Stocked,11/6/1996,Kids Fish Out,Channel Catfish,"2,800",3.5,H B Parsons Hatchery
1996,Public Fish - Stocked,11/13/1996,Etling,Rainbow Trout,"4,500",8.5,
1996,Public Fish - Stocked,11/13/1996,Watonga,Rainbow Trout,"3,000",8.5,
1996,Public Fish - Stocked,11/26/1996,Etling,Rainbow Trout,"4,000",8.5,
1996,Public Fish - Stocked,11/26/1996,Watonga,Rainbow Trout,"2,000",8.5,
1996,Public Fish - Stocked,12/1/1996,Altus Lugert,Brown Trout,"1,240",9.8,"Branson, MO"
1996,Public Fish - Stocked,12/1/1996,Altus Lugert,Rainbow Trout,"7,187",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
1996,Public Fish - Stocked,12/1/1996,Blue River,Rainbow Trout,"4,825",9,Greers Ferry NFH
1996,Public Fish - Stocked,12/1/1996,Blue River,Rainbow Trout,"40,669",9,Greers Ferry NFH
1996,Public Fish - Stocked,12/1/1996,Fourche Maline River,Brown Trout,"1,000",10,
1996,Public Fish - Stocked,12/1/1996,Fourche Maline River,Rainbow Trout,"1,438",8.5,
1996,Public Fish - Stocked,12/1/1996,Fourche Maline River,Rainbow Trout,"2,974",8.5,
1996,Public Fish - Stocked,12/1/1996,Illinois River-Lower,Rainbow Trout,"9,000",9,Genoa NFH - Wisconsin
1996,Public Fish - Stocked,12/1/1996,Kids Lake (OKC),Channel Catfish,"2,800",3.5,
1996,Public Fish - Stocked,12/1/1996,Mountain Fork,Rainbow Trout,"11,565",8.5,"Crystal Lake Fisheries Ava, MO (Emersons)"
1996,Public Fish - Stocked,12/1/1996,Mountain Fork,Rainbow Trout,"32,200",6,Norfork NFH
1996,Public Fish - Stocked,12/1/1996,Overholser,Channel Catfish,"21,770",4,
1996,Public Fish - Stocked,12/1/1996,Quartz Mountain State Park,Brown Trout,"1,240",9,
1996,Public Fish - Stocked,12/1/1996,Quartz Mountain State Park,Rainbow Trout,"7,187",9,
1996,Public Fish - Stocked,12/1/1996,Thunderbird Golf,Bluegill,"3,000",1,
1996,Public Fish - Stocked,12/5/1996,Etling,Brown Trout,"1,700",10,
1996,Public Fish - Stocked,12/5/1996,Watonga,Brown Trout,425,10,
1996,Public Fish - Stocked,12/11/1996,Etling,Rainbow Trout,"4,500",8.5,
1996,Public Fish - Stocked,12/11/1996,Watonga,Rainbow Trout,"2,000",8.5,
1996,Public Fish - Stocked,12/13/1996,"Elmer Thomas Park, Lake Helen",Brown Trout,"1,123",10,
1996,Public Fish - Stocked,12/30/1996,Etling,Rainbow Trout,"4,000",8.5,
1996,Public Fish - Stocked,12/30/1996,Watonga,Rainbow Trout,"2,000",8.5,
1996,Public Fish - Stocked,6/1/1998,Sooner Lake,Striped Bass,"10,235",1.5,
1995,Public Fish - Stocked,1995,Elmer,Channel Catfish,"18,000",5.6,Tishomingo NFH
1995,Public Fish - Stocked,1995,Elmer,Smallmouth Bass,"18,000",1.7,Tishomingo NFH
1995,Public Fish - Stocked,1/9/1995,Etling,Rainbow Trout,"4,575",8.5,
1995,Public Fish - Stocked,1/9/1995,Watonga,Rainbow Trout,"2,000",8.5,
1995,Public Fish - Stocked,1/22/1995,Etling,Rainbow Trout,"4,575",8.5,
1995,Public Fish - Stocked,1/22/1995,Watonga,Rainbow Trout,"2,000",8.5,
1995,Public Fish - Stocked,2/7/1995,Etling,Rainbow Trout,"4,575",8.5,
1995,Public Fish - Stocked,2/7/1995,Watonga,Rainbow Trout,"2,000",8.5,
1995,Public Fish - Stocked,2/9/1995,Bonham Pond (Great Salt Plains Handicap),Northern Largemouth Bass,12,12,Byron SFH - ODWC
1995,Public Fish - Stocked,2/21/1995,Etling,Rainbow Trout,"4,575",8.5,
1995,Public Fish - Stocked,2/21/1995,Watonga,Rainbow Trout,"2,000",8.5,
1995,Public Fish - Stocked,2/28/1995,Bonham Pond (Great Salt Plains Handicap),Northern Largemouth Bass,6,Sub-adults,Byron SFH - ODWC
1995,Public Fish - Stocked,3/1/1995,Altus Lugert,Rainbow Trout,"7,150",9,"Crystal Lake Fisheries Ava, MO (Emersons)"
1995,Public Fish - Stocked,3/1/1995,Blue River,Rainbow Trout,"40,917",9,Greers Ferry NFH
1995,Public Fish - Stocked,3/1/1995,Cherokee WMA,Grass Carp,15,10,Holdenville SFH - ODWC
1995,Public Fish - Stocked,3/1/1995,Fourche Maline River,Rainbow Trout,"7,240",8.5,
1995,Public Fish - Stocked,3/1/1995,Hefner,Rainbow Trout,699,12,
1995,Public Fish - Stocked,3/1/1995,Illinois River-Lower,Rainbow Trout,"15,500",9,Norfork NFH
1995,Public Fish - Stocked,3/1/1995,Maple Park,Grass Carp,10,10,Holdenville SFH - ODWC
1995,Public Fish - Stocked,3/1/1995,Mountain Fork,Rainbow Trout,"26,963",8.5,"Crystal Lake Fisheries Ava, MO (Emersons)"
1995,Public Fish - Stocked,3/1/1995,Mountain Fork,Brown Trout,"6,683",7,Norfork NFH
1995,Public Fish - Stocked,3/1/1995,Okmulgee,Channel Catfish,"21,000",7,Durant SFH - ODWC
1995,Public Fish - Stocked,3/1/1995,Quartz Mountain State Park,Rainbow Trout,"7,150",9,
1995,Public Fish - Stocked,3/1/1995,Sallisaw City,Channel Catfish,"8,380",8,
1995,Public Fish - Stocked,3/1/1995,Spavinaw WMA,Grass Carp,10,10,
1995,Public Fish - Stocked,3/2/1995,Etling,Rainbow Trout,"4,575",8.5,
1995,Public Fish - Stocked,3/2/1995,Watonga,Rainbow Trout,"2,000",8.5,
1995,Public Fish - Stocked,3/9/1995,Etling,Rainbow Trout,"4,575",8.5,
1995,Public Fish - Stocked,3/16/1995,Etling,Rainbow Trout,"4,575",8.5,
1995,Public Fish - Stocked,3/21/1995,American Horse,Grass Carp,527,10,Holdenville SFH - ODWC
1995,Public Fish - Stocked,3/21/1995,Cookson WMA,Grass Carp,26,10,Holdenville SFH - ODWC
1995,Public Fish - Stocked,3/28/1995,Etling,Rainbow Trout,"4,575",8.5,
1995,Public Fish - Stocked,4/1/1995,Elk City Nursery Pond,Saugeye,"50,000",fry,Byron SFH - ODWC
1995,Public Fish - Stocked,4/1/1995,Illinois River-Lower,Rainbow Trout,"12,000",9,Norfork NFH
1995,Public Fish - Stocked,4/1/1995,Keystone Nursery Pond,Walleye,"500,000",fry,Byron SFH - ODWC
1995,Public Fish - Stocked,4/1/1995,Mountain Fork,Rainbow Trout,"12,553",8.5,"Crystal Lake Fisheries Ava, MO (Emersons)"
1995,Public Fish - Stocked,4/1/1995,"Pickens, Eufaula",Hybrid Bluegill,250,5,
1995,Public Fish - Stocked,4/1/1995,"Pickens, Eufaula",Channel Catfish,250,14,
1995,Public Fish - Stocked,4/1/1995,Spavinaw WMA,Northern Largemouth Bass,31,12,
1995,Public Fish - Stocked,4/1/1995,Stigler City,Hybrid Bluegill,200,5,
1995,Public Fish - Stocked,4/1/1995,Stigler City,Channel Catfish,50,13,
1995,Public Fish - Stocked,4/4/1995,Canton,Walleye,"20,000",fry,
1995,Public Fish - Stocked,4/7/1995,Cherokee WMA,Northern Largemouth Bass,8,11,Ft. Gibson
1995,Public Fish - Stocked,4/7/1995,Ft. Gibson WMA,Northern Largemouth Bass,11,10.5,Ft. Gibson
1995,Public Fish - Stocked,4/7/1995,Ft. Gibson WMA,Northern Largemouth Bass,20,12.5,Ft. Gibson
1995,Public Fish - Stocked,4/12/1995,Etling,Rainbow Trout,"4,575",8.5,
1995,Public Fish - Stocked,4/14/1995,Canton,Walleye,"2,000,000",fry,
1995,Public Fish - Stocked,4/19/1995,Elmer Thomas WMWR,Gizzard Shad,145,10,Lawtonka
1995,Public Fish - Stocked,4/20/1995,Canton,Walleye,"3,000,000",fry,Genoa NFH - Wisconsin
1995,Public Fish - Stocked,4/21/1995,Etling,Walleye,"300,000",fry,Nebraska
1995,Public Fish - Stocked,4/21/1995,Ft. Supply,Walleye,"2,000,000",fry,Nebraska
1995,Public Fish - Stocked,4/24/1995,Elk City,Saugeye,"50,000",fry,Byron SFH - ODWC
1995,Public Fish - Stocked,4/25/1995,LaFortune Park,Hybrid Bluegill,250,5,Byron SFH - ODWC
1995,Public Fish - Stocked,4/25/1995,LaFortune Park,Channel Catfish,100,13,Wes Harden
1995,Public Fish - Stocked,5/1/1995,Bartlesville Lowe,Channel Catfish,150,14,Wes Harden
1995,Public Fish - Stocked,5/1/1995,Birch,Hybrid Striped Bass,"11,370",1.5,Byron SFH - ODWC
1995,Public Fish - Stocked,5/1/1995,Black Kettle (Dead Indian),Saugeye,"4,000",2.5,
1995,Public Fish - Stocked,5/1/1995,Blue River,Channel Catfish,"2,379",10,Durant SFH - ODWC
1995,Public Fish - Stocked,5/1/1995,"Bluestem, Osage",Saugeye,"16,100",1.5,Byron SFH - ODWC
1995,Public Fish - Stocked,5/1/1995,Bokchito City Sewage Lagoons,Saugeye,"16,100",1.5,
1995,Public Fish - Stocked,5/1/1995,Boomer,Saugeye,"5,200",1.25,Byron SFH - ODWC
1995,Public Fish - Stocked,5/1/1995,Carl Blackwell,Hybrid Striped Bass,"67,600",1.5,Byron SFH - ODWC
1995,Public Fish - Stocked,5/1/1995,Carl Blackwell,Saugeye,"75,940",1.25,Byron SFH - ODWC
1995,Public Fish - Stocked,5/1/1995,Durant Lake &/Or Treatment,Threadfin Shad,"5,050",3,Texoma
1995,Public Fish - Stocked,5/1/1995,Durant Lake &/Or Treatment,Certified Florida Largemouth Bass,"31,000",1.37,Uvalde NFH
1995,Public Fish - Stocked,5/1/1995,Ft. Cobb,Walleye,"42,600",1.5,Byron SFH - ODWC
1995,Public Fish - Stocked,5/1/1995,Illinois River-Lower,Rainbow Trout,"14,000",9,Norfork NFH
1995,Public Fish - Stocked,5/1/1995,Lawtonka,Saugeye,"121,360",1.5,Holdenville SFH - ODWC
1995,Public Fish - Stocked,5/1/1995,Mountain Fork,Rainbow Trout,"7,725",8.5,"Crystal Lake Fisheries Ava, MO (Emersons)"
1995,Public Fish - Stocked,5/1/1995,Overholser,Hybrid Striped Bass,"170,000",fry,
1995,Public Fish - Stocked,5/1/1995,Ponca City Lake,Hybrid Striped Bass,"18,000",1.5,
1995,Public Fish - Stocked,5/1/1995,Ponca City Lake,Saugeye,"16,100",1.5,
1995,Public Fish - Stocked,5/1/1995,Skiatook,Hybrid Striped Bass,"44,654",1.5,
1995,Public Fish - Stocked,5/1/1995,Sooner Lake,Hybrid Striped Bass,"54,000",1.5,
1995,Public Fish - Stocked,5/1/1995,Sooner Lake,Saugeye,"108,300",1.5,
1995,Public Fish - Stocked,5/1/1995,Spavinaw WMA,Channel Catfish,25,13,
1995,Public Fish - Stocked,5/1/1995,Thunderbird Nursery,Saugeye,"200,000",fry,
1995,Public Fish - Stocked,5/1/1995,Tom Steed,Saugeye,"666,400",fry,
1995,Public Fish - Stocked,5/1/1995,Vanderwork,Saugeye,"6,750",1.5,
1995,Public Fish - Stocked,5/1/1995,Waurika,Threadfin Shad,"1,500",3,
1995,Public Fish - Stocked,5/1/1995,Waurika,Walleye,"162,000",1.25,
1995,Public Fish - Stocked,5/1/1995,Wewoka,Saugeye,"21,600",2,
1995,Public Fish - Stocked,5/3/1995,McArthur School Pond,Channel Catfish,200,13,Wes Harden
1995,Public Fish - Stocked,5/4/1995,Ellsworth,Hybrid Striped Bass,"280,000",fry,Byron SFH - ODWC
1995,Public Fish - Stocked,5/4/1995,Oologah,Hybrid Striped Bass,"1,475,000",fry,Byron SFH - ODWC
1995,Public Fish - Stocked,5/9/1995,Hulah Nursery Pond ,Northern Largemouth Bass,"20,000",fry,JA Manning SFH - ODWC
1995,Public Fish - Stocked,5/17/1995,Greenleaf Lake,Threadfin Shad,200,3,R S Kerr
1995,Public Fish - Stocked,5/17/1995,McGee Creek,Threadfin Shad,"4,200",3,Texoma
1995,Public Fish - Stocked,5/19/1995,Hauani Creek Lake,Threadfin Shad,"1,000",3,Texoma
1995,Public Fish - Stocked,5/23/1995,Ardmore City,Threadfin Shad,"1,500",3,Texoma
1995,Public Fish - Stocked,5/24/1995,Elk City,Certified Florida Largemouth Bass,"2,500",1.25,Uvalde NFH
1995,Public Fish - Stocked,5/24/1995,Elmer Thomas WMWR,Saugeye,"18,000",2,JA Manning SFH - ODWC
1995,Public Fish - Stocked,5/24/1995,Hefner,Walleye,"313,302",1.25,H B Parsons Hatchery
1995,Public Fish - Stocked,5/25/1995,"Liberty Lake Park, Lawton",Saugeye,"3,340",1.25,Byron SFH - ODWC
1995,Public Fish - Stocked,5/25/1995,McMurtry,Walleye,"11,500",1.25,Byron SFH - ODWC
1995,Public Fish - Stocked,5/30/1995,"Houston Pond, Twin Eagle's Ranch",Channel Catfish,125,13,Wes Harden
1995,Public Fish - Stocked,5/30/1995,Konawa,Hybrid Striped Bass,"13,500",1.5,Holdenville SFH - ODWC
1995,Public Fish - Stocked,5/31/1995,Great Salt Plains,Saugeye,"22,000",2,Byron SFH - ODWC
1995,Public Fish - Stocked,6/1/1995,Altus City,Saugeye,"2,800",1.5,Byron SFH - ODWC
1995,Public Fish - Stocked,6/1/1995,Bell Cow,Northern Largemouth Bass,"12,500",1.5,Holdenville SFH - ODWC
1995,Public Fish - Stocked,6/1/1995,Bethel Foundation Pond,Northern Largemouth Bass,"12,500",1.5,
1995,Public Fish - Stocked,6/1/1995,Blue River,Channel Catfish,"8,720",10,Durant SFH - ODWC
1995,Public Fish - Stocked,6/1/1995,Burtschi,Saugeye,"3,600",1.5,Byron SFH - ODWC
1995,Public Fish - Stocked,6/1/1995,Cedar (USFWS),Redear Sunfish,2,7,
1995,Public Fish - Stocked,6/1/1995,Cedar (USFWS),Warmouth Sunfish,2,7,
1995,Public Fish - Stocked,6/1/1995,Cedar (USFWS),Fathead Minnow,1,3,
1995,Public Fish - Stocked,6/1/1995,Cedar (USFWS),Bluegill,326,5,
1995,Public Fish - Stocked,6/1/1995,Cedar (USFWS),Inland Silversides (Menidia Audens),150,4,
1995,Public Fish - Stocked,6/1/1995,Dahl Pond,Channel Catfish,200,14,Wes Harden
1995,Public Fish - Stocked,6/1/1995,Dahlgren,Channel Catfish,600,11,Holdenville SFH - ODWC
1995,Public Fish - Stocked,6/1/1995,Dale Zachary Sr. Citizens,Channel Catfish,600,11,
1995,Public Fish - Stocked,6/1/1995,Elk City Nursery Pond,Channel Catfish,"4,000",fry,Durant SFH - ODWC
1995,Public Fish - Stocked,6/1/1995,Elk City Nursery Pond,Certified Florida Largemouth Bass,"2,500",1.25,Uvalde NFH
1995,Public Fish - Stocked,6/1/1995,Ft. Cobb,Hybrid Striped Bass,"66,300",1.25,Byron SFH - ODWC
1995,Public Fish - Stocked,6/1/1995,Guthrie City ,Saugeye,"13,700",2,Byron SFH - ODWC
1995,Public Fish - Stocked,6/1/1995,"Hafer Park Pond, Edmond",Channel Catfish,100,14,
1995,Public Fish - Stocked,6/1/1995,"Hunter Park, Kiowa",Channel Catfish,150,14,
1995,Public Fish - Stocked,6/1/1995,Illinois River-Lower,Rainbow Trout,"16,500",9,Norfork NFH
1995,Public Fish - Stocked,6/1/1995,Jean Neustadt,Saugeye,"9,135",1.5,Byron SFH - ODWC
1995,Public Fish - Stocked,6/1/1995,Kaw,Striped Bass,"69,600",1.5,Holdenville SFH - ODWC
1995,Public Fish - Stocked,6/1/1995,Mountain Fork,Rainbow Trout,"11,619",8.5,"Crystal Lake Fisheries Ava, MO (Emersons)"
1995,Public Fish - Stocked,6/1/1995,"Northwood Lake, Piedmont",Channel Catfish,"1,566",7,
1995,Public Fish - Stocked,6/1/1995,Overholser,Hybrid Striped Bass,"350,722",1.5,
1995,Public Fish - Stocked,6/1/1995,Owen Park,Channel Catfish,150,14,
1995,Public Fish - Stocked,6/1/1995,"Pickens, Eufaula",Channel Catfish,75,13,
1995,Public Fish - Stocked,6/1/1995,Pine Creek,Saugeye,"52,690",2.5,
1995,Public Fish - Stocked,6/1/1995,Porum City,Channel Catfish,900,7,
1995,Public Fish - Stocked,6/1/1995,R.C. Longmire,Certified Florida Largemouth Bass,"18,050",2.5,
1995,Public Fish - Stocked,6/1/1995,Rogers College,Channel Catfish,100,14,
1995,Public Fish - Stocked,6/1/1995,Sardis,Certified Florida Largemouth Bass,"243,700",2.5,
1995,Public Fish - Stocked,6/1/1995,Sardis Kids Pond,Channel Catfish,400,13,
1995,Public Fish - Stocked,6/1/1995,Schooler,Channel Catfish,775,11,
1995,Public Fish - Stocked,6/1/1995,Shawnee #1,Saugeye,"67,083",1.5,
1995,Public Fish - Stocked,6/1/1995,Shawnee #2,Saugeye,"22,000",1.5,
1995,Public Fish - Stocked,6/1/1995,Skiatook,Hybrid Striped Bass,"59,400",1.75,
1995,Public Fish - Stocked,6/1/1995,Spavinaw Hatchery,Channel Catfish,200,14,
1995,Public Fish - Stocked,6/1/1995,Stigler City,Threadfin Shad,250,3,
1995,Public Fish - Stocked,6/1/1995,Taylor,Saugeye,"3,600",1.25,
1995,Public Fish - Stocked,6/1/1995,Tenkiller,Certified Florida Largemouth Bass,"20,022",3,
1995,Public Fish - Stocked,6/1/1995,"Texoma, Johnston Co.",Certified Florida Largemouth Bass,"100,000",2.5,
1995,Public Fish - Stocked,6/1/1995,"Texoma, Johnston Co.",Smallmouth Bass,"21,400",1.5,
1995,Public Fish - Stocked,6/1/1995,"The Gardens, Tulsa ",Saugeye,"27,700",2,
1995,Public Fish - Stocked,6/1/1995,"The Gardens, Tulsa ",Saugeye,"120,000",1.5,
1995,Public Fish - Stocked,6/1/1995,Thunderbird,Saugeye,"27,700",2,
1995,Public Fish - Stocked,6/1/1995,Thunderbird,Saugeye,"120,000",1.5,
1995,Public Fish - Stocked,6/1/1995,Tom Steed,Hybrid Striped Bass,"95,000",1.5,
1995,Public Fish - Stocked,6/1/1995,Tulsa Urban League ,Channel Catfish,100,14,
1995,Public Fish - Stocked,6/1/1995,"Veterans Lake, Sulphur",Certified Florida Largemouth Bass,"7,000",4.5,
1995,Public Fish - Stocked,6/1/1995,Waurika,Hybrid Striped Bass,"126,000",1.25,
1995,Public Fish - Stocked,6/1/1995,Wetumka,Saugeye,"8,900",1.5,
1995,Public Fish - Stocked,6/1/1995,Whitaker Park Pond,Hybrid Sunfish,39,4.5,
1995,Public Fish - Stocked,6/1/1995,Whitaker Park Pond,Channel Catfish,4,14.5,
1995,Public Fish - Stocked,6/1/1995,Whitaker Park Pond,Northern Largemouth Bass,15,13,
1995,Public Fish - Stocked,6/1/1995,Wiley Post,Saugeye,"15,000",1.5,
1995,Public Fish - Stocked,6/5/1995,Foss,Saugeye,"137,590",1.5,Byron SFH - ODWC
1995,Public Fish - Stocked,6/5/1995,Great Salt Plains,Saugeye,"67,000",1.5,Byron SFH - ODWC
1995,Public Fish - Stocked,6/5/1995,Holdenville City,Saugeye,"11,000",1.5,Byron SFH - ODWC
1995,Public Fish - Stocked,6/6/1995,Chouteau Bridge Pond (WMA),Channel Catfish,200,13,Wes Harden
1995,Public Fish - Stocked,6/6/1995,Foss,Hybrid Striped Bass,"93,400",1.5,Byron SFH - ODWC
1995,Public Fish - Stocked,6/7/1995,Canton,Hybrid Striped Bass,"80,000",1.25,
1995,Public Fish - Stocked,6/7/1995,"Myriad Gardens Pond, Moore Arboretum ",Grass Carp,15,12,H B Parsons Hatchery
1995,Public Fish - Stocked,6/8/1995,Honor Heights Park,Channel Catfish,400,13,Wes Harden
1995,Public Fish - Stocked,6/8/1995,"Hunter Park, Tulsa",Channel Catfish,150,14,Wes Harden
1995,Public Fish - Stocked,6/12/1995,Etling,Hybrid Striped Bass,"3,000",1.25,
1995,Public Fish - Stocked,6/12/1995,Ft. Supply,Hybrid Striped Bass,"27,000",1.25,Byron SFH - ODWC
1995,Public Fish - Stocked,6/13/1995,Davenport,Channel Catfish,"2,565",7,Holdenville SFH - ODWC
1995,Public Fish - Stocked,6/13/1995,"Jim Hall Lake - Nichols Park, Henryetta",Channel Catfish,"1,566",7,Holdenville SFH - ODWC
1995,Public Fish - Stocked,6/13/1995,Kids Fish Out,Channel Catfish,75,13,Wes Harden
1995,Public Fish - Stocked,6/14/1995,Humphreys,Saugeye,"16,000",1.25,"Possum Kingdom, Texas"
1995,Public Fish - Stocked,6/14/1995,Pauls Valley City,Saugeye,"35,271",1.25,Texas
1995,Public Fish - Stocked,6/15/1995,El Reno City,Saugeye,"3,380",2,Byron SFH - ODWC
1995,Public Fish - Stocked,6/19/1995,Chambers,Channel Catfish,"2,068",2,
1995,Public Fish - Stocked,6/22/1995,Dolese Park Pond,Channel Catfish,200,12,Wes Harden
1995,Public Fish - Stocked,6/22/1995,Oologah,Channel Catfish,100,14,Wes Harden
1995,Public Fish - Stocked,6/23/1995,Edmond City Lake,Channel Catfish,100,14,Wes Harden
1995,Public Fish - Stocked,6/27/1995,Eufaula,Certified Florida Largemouth Bass,"15,060",3,Holdenville SFH - ODWC
1995,Public Fish - Stocked,6/27/1995,Fuqua,Certified Florida Largemouth Bass,"30,000",3,Durant SFH - ODWC
1995,Public Fish - Stocked,6/27/1995,Grand Lake,Certified Florida Largemouth Bass,"30,280",3,Holdenville SFH - ODWC
1995,Public Fish - Stocked,6/28/1995,Cookson WMA,Channel Catfish,400,11,Holdenville SFH - ODWC
1995,Public Fish - Stocked,6/28/1995,Konawa,Certified Florida Largemouth Bass,"20,000",2.5,Durant SFH - ODWC
1995,Public Fish - Stocked,6/29/1995,Elk City,Channel Catfish,"4,000",fry,Durant SFH - ODWC
1995,Public Fish - Stocked,7/1/1995,Bell Cow,Certified Florida Largemouth Bass,"21,580",3,Uvalde NFH
1995,Public Fish - Stocked,7/1/1995,Bethel Foundation Pond,Certified Florida Largemouth Bass,"21,580",3,
1995,Public Fish - Stocked,7/1/1995,"Highland Park, Guthrie (Aka Hudson Lake)",Certified Florida Largemouth Bass,"1,280",3.9,
1995,Public Fish - Stocked,7/1/1995,"Hunter Park, Kiowa",Channel Catfish,600,14,
1995,Public Fish - Stocked,7/1/1995,Illinois River-Lower,Rainbow Trout,"6,500",9,Norfork NFH
1995,Public Fish - Stocked,7/1/1995,Kaw,Smallmouth Bass,"18,625",2.75,Durant SFH - ODWC
1995,Public Fish - Stocked,7/1/1995,Mountain Fork,Rainbow Trout,"7,730",8.5,"Crystal Lake Fisheries Ava, MO (Emersons)"
1995,Public Fish - Stocked,7/1/1995,Owen Park,Channel Catfish,600,14,
1995,Public Fish - Stocked,7/1/1995,Sallisaw City,Channel Catfish,"6,696",7.5,
1995,Public Fish - Stocked,7/1/1995,Shannon Springs,Channel Catfish,200,14,
1995,Public Fish - Stocked,7/5/1995,Duncan Lake,Certified Florida Largemouth Bass,"2,437",3,Byron SFH - ODWC
1995,Public Fish - Stocked,7/6/1995,"Hunter Park, Tulsa",Channel Catfish,600,14,Wes Harden
1995,Public Fish - Stocked,7/7/1995,Eufaula,Smallmouth Bass,"30,612",3,Tishomingo NFH
1995,Public Fish - Stocked,7/12/1995,Dolese Park Pond,Channel Catfish,300,14,Wes Harden
1995,Public Fish - Stocked,7/12/1995,Duncan Lake,Smallmouth Bass,"4,000",3,Holdenville SFH - ODWC
